onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
36.742	0.0	36742	response	9	n/a	n/a	trigger	0
36.755	0.0	36755	block_onset	101	n/a	n/a	trigger	0
38.808	0.5	38808	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
39.609	0.5	39609	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
40.459	0.5	40459	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
41.36	0.5	41360	catch	32671	n/a	catch_padded.jpg	photodiode	0
41.829	0.0	41829	response	9	n/a	n/a	trigger	0
43.262	0.5	43262	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
44.063	0.5	44063	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
44.863	0.5	44863	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
45.764	0.5	45764	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
46.656	0.5	46656	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
47.457	0.5	47457	catch	32671	n/a	catch_padded.jpg	photodiode	0
47.971	0.0	47971	response	9	n/a	n/a	trigger	0
49.467	0.5	49467	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
50.209	0.5	50209	trained	32738	29	memtrain/o_416_1.jpg	photodiode	1
50.968	0.5	50968	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
51.861	0.5	51861	trained	32761	6	memtrain/o_076_1.jpg	photodiode	1
52.711	0.5	52711	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
53.662	0.5	53662	catch	32671	n/a	catch_padded.jpg	photodiode	0
53.997	0.0	53997	response	9	n/a	n/a	trigger	0
55.714	0.5	55714	trained	32753	14	memtrain/o_174_1.jpg	photodiode	1
56.565	0.5	56565	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
57.415	0.5	57415	trained	32746	21	memtrain/o_319_1.jpg	photodiode	1
58.266	0.5	58266	catch	32671	n/a	catch_padded.jpg	photodiode	0
58.772	0.0	58772	response	9	n/a	n/a	trigger	0
60.218	0.5	60218	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
61.019	0.5	61019	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
61.919	0.5	61919	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
62.67	0.5	62670	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
63.471	0.5	63471	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
64.221	0.5	64221	catch	32671	n/a	catch_padded.jpg	photodiode	0
64.603	0.0	64603	response	9	n/a	n/a	trigger	0
66.173	0.5	66173	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
67.024	0.5	67024	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
67.774	0.5	67774	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
68.575	0.5	68575	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
69.526	0.5	69526	catch	32671	n/a	catch_padded.jpg	photodiode	0
70.104	0.0	70104	response	9	n/a	n/a	trigger	0
71.527	0.5	71527	trained	32740	27	memtrain/o_379_2.jpg	photodiode	1
72.278	0.5	72278	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
73.029	0.5	73029	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
73.879	0.5	73879	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
74.63	0.5	74630	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
75.381	0.5	75381	catch	32671	n/a	catch_padded.jpg	photodiode	0
75.741	0.0	75741	response	9	n/a	n/a	trigger	0
77.424	0.5	77424	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
78.175	0.5	78175	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
79.126	0.5	79126	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
79.885	0.5	79885	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
80.777	0.5	80777	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
81.578	0.5	81578	catch	32671	n/a	catch_padded.jpg	photodiode	0
82.174	0.0	82174	response	9	n/a	n/a	trigger	0
83.579	0.5	83579	untrained	32718	49	memtrain/o_054_2.jpg	photodiode	1
84.48	0.5	84480	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
