onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
68.138	0.0	68138	response	6	n/a	n/a	trigger	0
68.144	0.0	68144	block_onset	101	n/a	n/a	trigger	0
70.203	0.5	70203	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
70.954	0.5	70954	trained	32721	46	memtrain/so_113_1.jpg	photodiode	1
71.805	0.5	71805	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
72.605	0.5	72605	catch	32671	n/a	catch_padded.jpg	photodiode	0
73.007	0.0	73007	response	6	n/a	n/a	trigger	0
74.557	0.5	74557	untrained	32685	82	memtrain/o_656_1.jpg	photodiode	1
75.308	0.5	75308	untrained	32684	83	memtrain/so_105_1.jpg	photodiode	1
76.2	0.5	76200	untrained	32710	57	memtrain/o_171_1.jpg	photodiode	1
77.151	0.5	77151	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
78.001	0.5	78001	catch	32671	n/a	catch_padded.jpg	photodiode	0
78.365	0.0	78365	response	6	n/a	n/a	trigger	0
79.953	0.5	79953	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
80.854	0.5	80854	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
81.705	0.5	81705	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
82.455	0.5	82455	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
83.306	0.5	83306	catch	32671	n/a	catch_padded.jpg	photodiode	0
83.649	0.0	83649	response	6	n/a	n/a	trigger	0
85.258	0.5	85258	untrained	32700	67	memtrain/o_378_1.jpg	photodiode	1
86.208	0.5	86208	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
86.959	0.5	86959	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
87.81	0.5	87810	trained	32740	27	memtrain/o_379_2.jpg	photodiode	1
88.66	0.5	88660	untrained	32690	77	memtrain/o_574_2.jpg	photodiode	1
89.461	0.5	89461	catch	32671	n/a	catch_padded.jpg	photodiode	0
89.792	0.0	89792	response	6	n/a	n/a	trigger	0
91.463	0.5	91463	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
92.314	0.5	92314	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
93.114	0.5	93114	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
94.065	0.5	94065	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
95.016	0.5	95016	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
95.917	0.5	95917	catch	32671	n/a	catch_padded.jpg	photodiode	0
96.227	0.0	96227	response	6	n/a	n/a	trigger	0
97.868	0.5	97868	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
98.719	0.5	98719	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
99.62	0.5	99620	untrained	32692	75	memtrain/o_564_1.jpg	photodiode	1
100.52	0.5	100520	untrained	32691	76	memtrain/o_570_1.jpg	photodiode	1
101.271	0.5	101271	catch	32671	n/a	catch_padded.jpg	photodiode	0
101.591	0.0	101591	response	6	n/a	n/a	trigger	0
103.173	0.5	103173	untrained	32679	88	memtrain/o_458_1.jpg	photodiode	1
103.923	0.5	103923	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
104.866	0.5	104866	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
105.667	0.5	105667	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
106.517	0.5	106517	trained	32747	20	memtrain/o_290_1.jpg	photodiode	1
107.418	0.5	107418	catch	32671	n/a	catch_padded.jpg	photodiode	0
107.688	0.0	107688	response	6	n/a	n/a	trigger	0
109.52	0.5	109520	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
110.371	0.5	110371	untrained	32676	91	memtrain/o_605_1.jpg	photodiode	1
111.322	0.5	111322	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
112.122	0.5	112122	catch	32671	n/a	catch_padded.jpg	photodiode	0
112.59	0.0	112590	response	6	n/a	n/a	trigger	0
114.032	0.5	114032	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
114.875	0.5	114875	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
115.825	0.5	115825	trained	32726	41	memtrain/o_663_2.jpg	photodiode	1
116.576	0.5	116576	catch	32671	n/a	catch_padded.jpg	photodiode	0
116.926	0.0	116926	response	6	n/a	n/a	trigger	0
118.578	0.5	118578	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
119.378	0.5	119378	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
120.329	0.5	120329	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
121.18	0.5	121180	catch	32671	n/a	catch_padded.jpg	photodiode	0
121.501	0.0	121501	response	6	n/a	n/a	trigger	0
123.232	0.5	123232	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
124.082	0.5	124082	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
124.883	0.5	124883	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
125.684	0.5	125684	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
126.434	0.5	126434	catch	32671	n/a	catch_padded.jpg	photodiode	0
126.699	0.0	126699	response	6	n/a	n/a	trigger	0
128.436	0.5	128436	trained	32755	12	memtrain/o_127_2.jpg	photodiode	1
129.287	0.5	129287	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
130.087	0.5	130087	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
130.838	0.5	130838	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
131.589	0.5	131589	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
132.54	0.5	132540	catch	32671	n/a	catch_padded.jpg	photodiode	0
132.8	0.0	132800	response	6	n/a	n/a	trigger	0
134.483	0.5	134483	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
135.333	0.5	135333	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
136.184	0.5	136184	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
136.943	0.5	136943	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
137.885	0.5	137885	catch	32671	n/a	catch_padded.jpg	photodiode	0
138.192	0.0	138192	response	6	n/a	n/a	trigger	0
139.987	0.5	139987	untrained	32707	60	memtrain/o_228_2.jpg	photodiode	1
140.888	0.5	140888	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
141.789	0.5	141789	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
142.74	0.5	142740	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
143.64	0.5	143640	untrained	32697	70	memtrain/o_471_2.jpg	photodiode	1
144.391	0.5	144391	catch	32671	n/a	catch_padded.jpg	photodiode	0
144.709	0.0	144709	response	6	n/a	n/a	trigger	0
146.343	0.5	146343	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
147.243	0.5	147243	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
148.094	0.5	148094	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
148.945	0.5	148945	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
149.796	0.5	149796	catch	32671	n/a	catch_padded.jpg	photodiode	0
150.195	0.0	150195	response	6	n/a	n/a	trigger	0
151.747	0.5	151747	trained	32764	3	memtrain/o_040_2.jpg	photodiode	1
152.698	0.5	152698	trained	32751	16	memtrain/o_199_2.jpg	photodiode	1
153.649	0.5	153649	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
154.399	0.5	154399	catch	32671	n/a	catch_padded.jpg	photodiode	0
154.803	0.0	154803	response	6	n/a	n/a	trigger	0
156.501	0.5	156501	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
157.402	0.5	157402	trained	32730	37	memtrain/o_597_1.jpg	photodiode	1
158.203	0.5	158203	trained	32727	40	memtrain/o_648_2.jpg	photodiode	1
159.103	0.5	159103	catch	32671	n/a	catch_padded.jpg	photodiode	0
159.381	0.0	159381	response	6	n/a	n/a	trigger	0
161.055	0.5	161055	trained	32750	17	memtrain/o_232_1.jpg	photodiode	1
161.806	0.5	161806	trained	32767	0	memtrain/o_006_1.jpg	photodiode	1
162.707	0.5	162707	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
163.449	0.5	163449	catch	32671	n/a	catch_padded.jpg	photodiode	0
163.782	0.0	163782	response	6	n/a	n/a	trigger	0
165.401	0.5	165401	trained	32720	47	memtrain/so_147_2.jpg	photodiode	1
166.302	0.5	166302	untrained	32706	61	memtrain/o_298_2.jpg	photodiode	1
167.152	0.5	167152	trained	32738	29	memtrain/o_416_1.jpg	photodiode	1
168.053	0.5	168053	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
168.804	0.5	168804	catch	32671	n/a	catch_padded.jpg	photodiode	0
