onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
6.896	0.5	6896	catch	32671	n/a	catch_padded.jpg	photodiode	0
61.171	0.0	61171	response	6	n/a	n/a	trigger	0
61.185	0.0	61185	block_onset	101	n/a	n/a	trigger	0
63.398	0.5	63398	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
63.998	0.5	63998	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
64.849	0.5	64849	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
65.641	0.5	65641	catch	32671	n/a	catch_padded.jpg	photodiode	0
66.072	0.0	66072	response	6	n/a	n/a	trigger	0
67.601	0.5	67601	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
68.502	0.5	68502	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
69.394	0.5	69394	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
70.245	0.5	70245	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
71.095	0.5	71095	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
71.846	0.5	71846	catch	32671	n/a	catch_padded.jpg	photodiode	0
72.145	0.0	72145	response	6	n/a	n/a	trigger	0
73.848	0.5	73848	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
74.598	0.5	74598	trained	32720	47	memtrain/so_147_2.jpg	photodiode	1
75.549	0.5	75549	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
76.45	0.5	76450	untrained	32690	77	memtrain/o_574_2.jpg	photodiode	1
77.25	0.5	77250	catch	32671	n/a	catch_padded.jpg	photodiode	0
77.617	0.0	77617	response	6	n/a	n/a	trigger	0
79.152	0.5	79152	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
79.903	0.5	79903	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
80.653	0.5	80653	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
81.454	0.5	81454	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
82.255	0.5	82255	catch	32671	n/a	catch_padded.jpg	photodiode	0
82.518	0.0	82518	response	6	n/a	n/a	trigger	0
84.357	0.5	84357	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
85.107	0.5	85107	untrained	32718	49	memtrain/o_054_2.jpg	photodiode	1
86.0	0.5	86000	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
86.901	0.5	86901	untrained	32710	57	memtrain/o_171_1.jpg	photodiode	1
87.851	0.5	87851	trained	32761	6	memtrain/o_076_1.jpg	photodiode	1
88.81	0.5	88810	catch	32671	n/a	catch_padded.jpg	photodiode	0
88.982	0.0	88982	response	6	n/a	n/a	trigger	0
90.912	0.5	90912	untrained	32696	71	memtrain/o_483_1.jpg	photodiode	1
91.855	0.5	91855	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
92.756	0.5	92756	trained	32730	37	memtrain/o_597_1.jpg	photodiode	1
93.506	0.5	93506	untrained	32692	75	memtrain/o_564_1.jpg	photodiode	1
94.457	0.5	94457	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
95.408	0.5	95408	catch	32671	n/a	catch_padded.jpg	photodiode	0
95.622	0.0	95622	response	6	n/a	n/a	trigger	0
97.46	0.5	97460	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
98.31	0.5	98310	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
99.061	0.5	99061	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
100.012	0.5	100012	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
100.812	0.5	100812	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
101.613	0.5	101613	catch	32671	n/a	catch_padded.jpg	photodiode	0
101.891	0.0	101891	response	6	n/a	n/a	trigger	0
