onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
102.923	0.0	102923	response	6	n/a	n/a	trigger	0
102.932	0.0	102932	block_onset	101	n/a	n/a	trigger	0
104.986	0.5	104986	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
105.737	0.5	105737	trained	32743	24	memtrain/o_357_1.jpg	photodiode	1
106.638	0.5	106638	trained	32760	7	memtrain/o_091_2.jpg	photodiode	1
107.588	0.5	107588	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
108.489	0.5	108489	catch	32671	n/a	catch_padded.jpg	photodiode	0
108.903	0.0	108903	response	6	n/a	n/a	trigger	0
110.391	0.5	110391	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
111.141	0.5	111141	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
112.092	0.5	112092	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
113.043	0.5	113043	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
113.794	0.5	113794	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
114.536	0.5	114536	catch	32671	n/a	catch_padded.jpg	photodiode	0
114.881	0.0	114881	response	6	n/a	n/a	trigger	0
116.488	0.5	116488	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
117.338	0.5	117338	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
118.089	0.5	118089	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
119.04	0.5	119040	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
119.891	0.5	119891	catch	32671	n/a	catch_padded.jpg	photodiode	0
120.234	0.0	120234	response	6	n/a	n/a	trigger	0
121.992	0.5	121992	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
122.943	0.5	122943	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
123.694	0.5	123694	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
124.595	0.5	124595	catch	32671	n/a	catch_padded.jpg	photodiode	0
124.968	0.0	124968	response	6	n/a	n/a	trigger	0
126.696	0.5	126696	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
127.497	0.5	127497	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
128.448	0.5	128448	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
129.349	0.5	129349	catch	32671	n/a	catch_padded.jpg	photodiode	0
129.748	0.0	129748	response	6	n/a	n/a	trigger	0
131.4	0.5	131400	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
132.351	0.5	132351	trained	32727	40	memtrain/o_648_2.jpg	photodiode	1
133.302	0.5	133302	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
134.153	0.5	134153	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
