onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
18.615	0.0	18615	response	7	n/a	n/a	trigger	0
18.624	0.0	18624	block_onset	101	n/a	n/a	trigger	0
20.679	0.5	20679	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
21.43	0.5	21430	untrained	32694	73	memtrain/o_519_2.jpg	photodiode	1
22.281	0.5	22281	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
23.231	0.5	23231	untrained	32715	52	memtrain/o_141_1.jpg	photodiode	1
23.982	0.5	23982	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
24.783	0.5	24783	catch	32671	n/a	catch_padded.jpg	photodiode	0
25.161	0.0	25161	response	7	n/a	n/a	trigger	0
26.884	0.5	26884	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
27.635	0.5	27635	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
28.528	0.5	28528	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
29.328	0.5	29328	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
30.237	0.5	30237	catch	32671	n/a	catch_padded.jpg	photodiode	0
30.618	0.0	30618	response	7	n/a	n/a	trigger	0
32.139	0.5	32139	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
33.082	0.5	33082	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
33.982	0.5	33982	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
34.833	0.5	34833	trained	32753	14	memtrain/o_174_1.jpg	photodiode	1
35.584	0.5	35584	catch	32671	n/a	catch_padded.jpg	photodiode	0
35.952	0.0	35952	response	7	n/a	n/a	trigger	0
37.485	0.5	37485	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
38.286	0.5	38286	trained	32757	10	memtrain/o_111_2.jpg	photodiode	1
39.237	0.5	39237	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
40.037	0.5	40037	catch	32671	n/a	catch_padded.jpg	photodiode	0
40.401	0.0	40401	response	7	n/a	n/a	trigger	0
42.139	0.5	42139	untrained	32718	49	memtrain/o_054_2.jpg	photodiode	1
42.89	0.5	42890	untrained	32697	70	memtrain/o_471_2.jpg	photodiode	1
43.64	0.5	43640	trained	32722	45	memtrain/so_090_2.jpg	photodiode	1
44.441	0.5	44441	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
45.242	0.5	45242	catch	32671	n/a	catch_padded.jpg	photodiode	0
45.531	0.0	45531	response	7	n/a	n/a	trigger	0
47.344	0.5	47344	untrained	32679	88	memtrain/o_458_1.jpg	photodiode	1
48.244	0.5	48244	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
49.195	0.5	49195	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
49.946	0.5	49946	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
50.747	0.5	50747	catch	32671	n/a	catch_padded.jpg	photodiode	0
