onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
62.349	0.0	62349	response	6	n/a	n/a	trigger	0
62.359	0.0	62359	block_onset	101	n/a	n/a	trigger	0
64.412	0.5	64412	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
65.213	0.5	65213	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
66.064	0.5	66064	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
66.964	0.5	66964	catch	32671	n/a	catch_padded.jpg	photodiode	0
67.3	0.0	67300	response	6	n/a	n/a	trigger	0
68.866	0.5	68866	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
69.667	0.5	69667	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
70.467	0.5	70467	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
71.368	0.5	71368	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
72.269	0.5	72269	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
73.07	0.5	73070	catch	32671	n/a	catch_padded.jpg	photodiode	0
73.495	0.0	73495	response	6	n/a	n/a	trigger	0
75.071	0.5	75071	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
75.813	0.5	75813	trained	32738	29	memtrain/o_416_1.jpg	photodiode	1
76.564	0.5	76564	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
77.465	0.5	77465	trained	32761	6	memtrain/o_076_1.jpg	photodiode	1
78.316	0.5	78316	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
79.266	0.5	79266	catch	32671	n/a	catch_padded.jpg	photodiode	0
79.761	0.0	79761	response	6	n/a	n/a	trigger	0
81.327	0.5	81327	trained	32753	14	memtrain/o_174_1.jpg	photodiode	1
82.169	0.5	82169	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
83.02	0.5	83020	trained	32746	21	memtrain/o_319_1.jpg	photodiode	1
83.87	0.5	83870	catch	32671	n/a	catch_padded.jpg	photodiode	0
84.392	0.0	84392	response	6	n/a	n/a	trigger	0
85.822	0.5	85822	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
86.623	0.5	86623	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
87.532	0.5	87532	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
88.274	0.5	88274	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
89.075	0.5	89075	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
89.825	0.5	89825	catch	32671	n/a	catch_padded.jpg	photodiode	0
90.364	0.0	90364	response	6	n/a	n/a	trigger	0
91.777	0.5	91777	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
92.628	0.5	92628	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
93.378	0.5	93378	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
94.179	0.5	94179	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
95.13	0.5	95130	catch	32671	n/a	catch_padded.jpg	photodiode	0
95.556	0.0	95556	response	6	n/a	n/a	trigger	0
97.132	0.5	97132	trained	32740	27	memtrain/o_379_2.jpg	photodiode	1
97.882	0.5	97882	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
98.633	0.5	98633	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
99.484	0.5	99484	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
100.234	0.5	100234	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
100.985	0.5	100985	catch	32671	n/a	catch_padded.jpg	photodiode	0
101.333	0.0	101333	response	6	n/a	n/a	trigger	0
103.037	0.5	103037	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
103.779	0.5	103779	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
104.73	0.5	104730	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
105.489	0.5	105489	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
106.381	0.5	106381	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
107.182	0.5	107182	catch	32671	n/a	catch_padded.jpg	photodiode	0
107.644	0.0	107644	response	6	n/a	n/a	trigger	0
109.192	0.5	109192	untrained	32718	49	memtrain/o_054_2.jpg	photodiode	1
110.084	0.5	110084	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
110.885	0.5	110885	trained	32720	47	memtrain/so_147_2.jpg	photodiode	1
111.836	0.5	111836	untrained	32700	67	memtrain/o_378_1.jpg	photodiode	1
112.686	0.5	112686	catch	32671	n/a	catch_padded.jpg	photodiode	0
113.173	0.0	113173	response	6	n/a	n/a	trigger	0
114.688	0.5	114688	untrained	32685	82	memtrain/o_656_1.jpg	photodiode	1
115.639	0.5	115639	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
116.44	0.5	116440	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
117.39	0.5	117390	catch	32671	n/a	catch_padded.jpg	photodiode	0
117.778	0.0	117778	response	6	n/a	n/a	trigger	0
119.442	0.5	119442	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
120.293	0.5	120293	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
121.244	0.5	121244	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
122.195	0.5	122195	untrained	32676	91	memtrain/o_605_1.jpg	photodiode	1
123.045	0.5	123045	untrained	32715	52	memtrain/o_141_1.jpg	photodiode	1
123.996	0.5	123996	catch	32671	n/a	catch_padded.jpg	photodiode	0
124.33	0.0	124330	response	6	n/a	n/a	trigger	0
126.048	0.5	126048	trained	32766	1	memtrain/o_015_1.jpg	photodiode	1
126.949	0.5	126949	untrained	32679	88	memtrain/o_458_1.jpg	photodiode	1
127.699	0.5	127699	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
128.5	0.5	128500	catch	32671	n/a	catch_padded.jpg	photodiode	0
129.068	0.0	129068	response	6	n/a	n/a	trigger	0
130.552	0.5	130552	untrained	32694	73	memtrain/o_519_2.jpg	photodiode	1
131.502	0.5	131502	untrained	32697	70	memtrain/o_471_2.jpg	photodiode	1
132.453	0.5	132453	untrained	32710	57	memtrain/o_171_1.jpg	photodiode	1
133.195	0.5	133195	untrained	32707	60	memtrain/o_228_2.jpg	photodiode	1
133.946	0.5	133946	catch	32671	n/a	catch_padded.jpg	photodiode	0
134.297	0.0	134297	response	6	n/a	n/a	trigger	0
136.056	0.5	136056	untrained	32692	75	memtrain/o_564_1.jpg	photodiode	1
136.899	0.5	136899	untrained	32684	83	memtrain/so_105_1.jpg	photodiode	1
137.799	0.5	137799	trained	32764	3	memtrain/o_040_2.jpg	photodiode	1
138.75	0.5	138750	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
139.701	0.5	139701	catch	32671	n/a	catch_padded.jpg	photodiode	0
140.002	0.0	140002	response	6	n/a	n/a	trigger	0
141.753	0.5	141753	trained	32727	40	memtrain/o_648_2.jpg	photodiode	1
142.503	0.5	142503	trained	32730	37	memtrain/o_597_1.jpg	photodiode	1
143.454	0.5	143454	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
144.355	0.5	144355	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
145.306	0.5	145306	catch	32671	n/a	catch_padded.jpg	photodiode	0
145.667	0.0	145667	response	6	n/a	n/a	trigger	0
