onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
101.022	0.0	101022	response	3	n/a	n/a	trigger	0
101.034	0.0	101034	block_onset	101	n/a	n/a	trigger	0
103.088	0.5	103088	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
103.839	0.5	103839	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
104.639	0.5	104639	trained	32743	24	memtrain/o_357_1.jpg	photodiode	1
105.49	0.5	105490	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
106.291	0.5	106291	catch	32671	n/a	catch_padded.jpg	photodiode	0
106.686	0.0	106686	response	3	n/a	n/a	trigger	0
108.242	0.5	108242	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
109.193	0.5	109193	untrained	32700	67	memtrain/o_378_1.jpg	photodiode	1
109.994	0.5	109994	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
110.845	0.5	110845	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
111.645	0.5	111645	catch	32671	n/a	catch_padded.jpg	photodiode	0
112.025	0.0	112025	response	3	n/a	n/a	trigger	0
113.764	0.5	113764	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
114.648	0.5	114648	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
115.549	0.5	115549	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
116.399	0.5	116399	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
117.192	0.5	117192	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
117.943	0.5	117943	catch	32671	n/a	catch_padded.jpg	photodiode	0
118.34	0.0	118340	response	3	n/a	n/a	trigger	0
119.994	0.5	119994	trained	32722	45	memtrain/so_090_2.jpg	photodiode	1
120.845	0.5	120845	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
121.646	0.5	121646	trained	32757	10	memtrain/o_111_2.jpg	photodiode	1
122.396	0.5	122396	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
