onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
32.721	0.0	32721	response	6	n/a	n/a	trigger	0
32.733	0.0	32733	block_onset	101	n/a	n/a	trigger	0
34.787	0.5	34787	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
35.737	0.5	35737	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
36.638	0.5	36638	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
37.539	0.5	37539	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
38.44	0.5	38440	catch	32671	n/a	catch_padded.jpg	photodiode	0
38.694	0.0	38694	response	6	n/a	n/a	trigger	0
40.491	0.5	40491	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
41.392	0.5	41392	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
42.193	0.5	42193	trained	32751	16	memtrain/o_199_2.jpg	photodiode	1
42.985	0.5	42985	catch	32671	n/a	catch_padded.jpg	photodiode	0
43.427	0.0	43427	response	6	n/a	n/a	trigger	0
44.895	0.5	44895	trained	32730	37	memtrain/o_597_1.jpg	photodiode	1
45.788	0.5	45788	untrained	32685	82	memtrain/o_656_1.jpg	photodiode	1
46.738	0.5	46738	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
47.689	0.5	47689	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
48.64	0.5	48640	catch	32671	n/a	catch_padded.jpg	photodiode	0
48.854	0.0	48854	response	6	n/a	n/a	trigger	0
50.742	0.5	50742	untrained	32694	73	memtrain/o_519_2.jpg	photodiode	1
51.592	0.5	51592	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
52.543	0.5	52543	trained	32767	0	memtrain/o_006_1.jpg	photodiode	1
53.344	0.5	53344	catch	32671	n/a	catch_padded.jpg	photodiode	0
53.756	0.0	53756	response	6	n/a	n/a	trigger	0
55.296	0.5	55296	untrained	32696	71	memtrain/o_483_1.jpg	photodiode	1
56.046	0.5	56046	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
56.797	0.5	56797	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
57.648	0.5	57648	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
58.398	0.5	58398	untrained	32706	61	memtrain/o_298_2.jpg	photodiode	1
59.299	0.5	59299	catch	32671	n/a	catch_padded.jpg	photodiode	0
59.541	0.0	59541	response	6	n/a	n/a	trigger	0
61.401	0.5	61401	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
62.151	0.5	62151	untrained	32700	67	memtrain/o_378_1.jpg	photodiode	1
63.102	0.5	63102	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
63.953	0.5	63953	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
64.804	0.5	64804	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
65.554	0.5	65554	catch	32671	n/a	catch_padded.jpg	photodiode	0
65.847	0.0	65847	response	6	n/a	n/a	trigger	0
67.456	0.5	67456	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
68.357	0.5	68357	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
69.107	0.5	69107	trained	32757	10	memtrain/o_111_2.jpg	photodiode	1
69.858	0.5	69858	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
70.759	0.5	70759	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
71.509	0.5	71509	catch	32671	n/a	catch_padded.jpg	photodiode	0
71.726	0.0	71726	response	6	n/a	n/a	trigger	0
73.461	0.5	73461	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
74.303	0.5	74303	trained	32755	12	memtrain/o_127_2.jpg	photodiode	1
75.104	0.5	75104	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
75.955	0.5	75955	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
76.806	0.5	76806	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
77.606	0.5	77606	catch	32671	n/a	catch_padded.jpg	photodiode	0
77.817	0.0	77817	response	6	n/a	n/a	trigger	0
79.566	0.5	79566	untrained	32690	77	memtrain/o_574_2.jpg	photodiode	1
80.467	0.5	80467	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
81.259	0.5	81259	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
82.01	0.5	82010	catch	32671	n/a	catch_padded.jpg	photodiode	0
82.371	0.0	82371	response	6	n/a	n/a	trigger	0
84.112	0.5	84112	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
84.963	0.5	84963	trained	32725	42	memtrain/so_034_2.jpg	photodiode	1
85.813	0.5	85813	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
86.764	0.5	86764	catch	32671	n/a	catch_padded.jpg	photodiode	0
87.205	0.0	87205	response	6	n/a	n/a	trigger	0
88.816	0.5	88816	trained	32750	17	memtrain/o_232_1.jpg	photodiode	1
89.717	0.5	89717	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
90.467	0.5	90467	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
91.318	0.5	91318	trained	32746	21	memtrain/o_319_1.jpg	photodiode	1
92.169	0.5	92169	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
93.119	0.5	93119	catch	32671	n/a	catch_padded.jpg	photodiode	0
93.449	0.0	93449	response	6	n/a	n/a	trigger	0
95.121	0.5	95121	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
95.872	0.5	95872	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
96.773	0.5	96773	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
97.623	0.5	97623	trained	32721	46	memtrain/so_113_1.jpg	photodiode	1
98.574	0.5	98574	catch	32671	n/a	catch_padded.jpg	photodiode	0
