onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
22.905	0.0	22905	response	6	n/a	n/a	trigger	0
22.914	0.0	22914	block_onset	101	n/a	n/a	trigger	0
24.973	0.5	24973	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
25.723	0.5	25723	trained	32743	24	memtrain/o_357_1.jpg	photodiode	1
26.624	0.5	26624	trained	32760	7	memtrain/o_091_2.jpg	photodiode	1
27.575	0.5	27575	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
28.476	0.5	28476	catch	32671	n/a	catch_padded.jpg	photodiode	0
28.803	0.0	28803	response	6	n/a	n/a	trigger	0
30.377	0.5	30377	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
31.128	0.5	31128	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
32.07	0.5	32070	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
33.021	0.5	33021	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
33.771	0.5	33771	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
34.531	0.5	34531	catch	32671	n/a	catch_padded.jpg	photodiode	0
34.815	0.0	34815	response	6	n/a	n/a	trigger	0
36.482	0.5	36482	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
37.324	0.5	37324	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
38.075	0.5	38075	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
39.026	0.5	39026	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
39.877	0.5	39877	catch	32671	n/a	catch_padded.jpg	photodiode	0
40.202	0.0	40202	response	6	n/a	n/a	trigger	0
41.978	0.5	41978	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
42.929	0.5	42929	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
43.68	0.5	43680	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
44.581	0.5	44581	catch	32671	n/a	catch_padded.jpg	photodiode	0
44.989	0.0	44989	response	6	n/a	n/a	trigger	0
46.682	0.5	46682	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
47.483	0.5	47483	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
48.434	0.5	48434	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
49.335	0.5	49335	catch	32671	n/a	catch_padded.jpg	photodiode	0
49.583	0.0	49583	response	6	n/a	n/a	trigger	0
51.386	0.5	51386	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
52.337	0.5	52337	trained	32727	40	memtrain/o_648_2.jpg	photodiode	1
53.288	0.5	53288	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
54.139	0.5	54139	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
54.939	0.5	54939	trained	32722	45	memtrain/so_090_2.jpg	photodiode	1
55.74	0.5	55740	catch	32671	n/a	catch_padded.jpg	photodiode	0
56.056	0.0	56056	response	6	n/a	n/a	trigger	0
57.842	0.5	57842	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
58.793	0.5	58793	trained	32751	16	memtrain/o_199_2.jpg	photodiode	1
59.593	0.5	59593	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
60.344	0.5	60344	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
61.195	0.5	61195	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
62.137	0.5	62137	catch	32671	n/a	catch_padded.jpg	photodiode	0
62.487	0.0	62487	response	6	n/a	n/a	trigger	0
64.039	0.5	64039	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
64.89	0.5	64890	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
65.74	0.5	65740	trained	32757	10	memtrain/o_111_2.jpg	photodiode	1
66.691	0.5	66691	untrained	32706	61	memtrain/o_298_2.jpg	photodiode	1
67.542	0.5	67542	untrained	32708	59	memtrain/o_201_2.jpg	photodiode	1
68.293	0.5	68293	catch	32671	n/a	catch_padded.jpg	photodiode	0
68.61	0.0	68610	response	6	n/a	n/a	trigger	0
70.294	0.5	70294	untrained	32692	75	memtrain/o_564_1.jpg	photodiode	1
71.045	0.5	71045	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
71.946	0.5	71946	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
72.746	0.5	72746	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
73.547	0.5	73547	catch	32671	n/a	catch_padded.jpg	photodiode	0
73.848	0.0	73848	response	6	n/a	n/a	trigger	0
75.499	0.5	75499	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
76.45	0.5	76450	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
77.25	0.5	77250	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
78.101	0.5	78101	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
78.902	0.5	78902	catch	32671	n/a	catch_padded.jpg	photodiode	0
79.252	0.0	79252	response	6	n/a	n/a	trigger	0
80.853	0.5	80853	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
81.654	0.5	81654	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
82.555	0.5	82555	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
83.355	0.5	83355	catch	32671	n/a	catch_padded.jpg	photodiode	0
83.666	0.0	83666	response	6	n/a	n/a	trigger	0
