onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
108.557	0.0	108557	response	6	n/a	n/a	trigger	0
108.569	0.0	108569	block_onset	101	n/a	n/a	trigger	0
110.624	0.5	110624	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
111.424	0.5	111424	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
112.175	0.5	112175	trained	32747	20	memtrain/o_290_1.jpg	photodiode	1
113.126	0.5	113126	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
114.027	0.5	114027	catch	32671	n/a	catch_padded.jpg	photodiode	0
114.344	0.0	114344	response	6	n/a	n/a	trigger	0
116.028	0.5	116028	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
116.779	0.5	116779	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
117.571	0.5	117571	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
118.43	0.5	118430	catch	32671	n/a	catch_padded.jpg	photodiode	0
118.844	0.0	118844	response	6	n/a	n/a	trigger	0
120.424	0.5	120424	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
121.183	0.5	121183	untrained	32691	76	memtrain/o_570_1.jpg	photodiode	1
122.075	0.5	122075	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
122.826	0.5	122826	untrained	32684	83	memtrain/so_105_1.jpg	photodiode	1
123.726	0.5	123726	catch	32671	n/a	catch_padded.jpg	photodiode	0
124.158	0.0	124158	response	6	n/a	n/a	trigger	0
125.828	0.5	125828	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
126.729	0.5	126729	trained	32766	1	memtrain/o_015_1.jpg	photodiode	1
127.53	0.5	127530	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
128.48	0.5	128480	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
129.381	0.5	129381	untrained	32708	59	memtrain/o_201_2.jpg	photodiode	1
130.232	0.5	130232	catch	32671	n/a	catch_padded.jpg	photodiode	0
130.598	0.0	130598	response	6	n/a	n/a	trigger	0
132.234	0.5	132234	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
133.034	0.5	133034	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
133.985	0.5	133985	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
134.736	0.5	134736	catch	32671	n/a	catch_padded.jpg	photodiode	0
135.221	0.0	135221	response	6	n/a	n/a	trigger	0
136.837	0.5	136837	trained	32743	24	memtrain/o_357_1.jpg	photodiode	1
137.638	0.5	137638	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
138.489	0.5	138489	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
139.39	0.5	139390	catch	32671	n/a	catch_padded.jpg	photodiode	0
139.8	0.0	139800	response	6	n/a	n/a	trigger	0
141.391	0.5	141391	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
142.342	0.5	142342	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
143.193	0.5	143193	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
144.144	0.5	144144	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
144.944	0.5	144944	catch	32671	n/a	catch_padded.jpg	photodiode	0
145.382	0.0	145382	response	6	n/a	n/a	trigger	0
147.038	0.5	147038	untrained	32694	73	memtrain/o_519_2.jpg	photodiode	1
147.789	0.5	147789	untrained	32688	79	memtrain/o_600_1.jpg	photodiode	1
148.539	0.5	148539	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
149.49	0.5	149490	trained	32746	21	memtrain/o_319_1.jpg	photodiode	1
150.341	0.5	150341	trained	32738	29	memtrain/o_416_1.jpg	photodiode	1
151.242	0.5	151242	catch	32671	n/a	catch_padded.jpg	photodiode	0
151.62	0.0	151620	response	6	n/a	n/a	trigger	0
153.143	0.5	153143	untrained	32706	61	memtrain/o_298_2.jpg	photodiode	1
153.994	0.5	153994	untrained	32685	82	memtrain/o_656_1.jpg	photodiode	1
154.744	0.5	154744	trained	32726	41	memtrain/o_663_2.jpg	photodiode	1
155.495	0.5	155495	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
156.246	0.5	156246	catch	32671	n/a	catch_padded.jpg	photodiode	0
156.625	0.0	156625	response	6	n/a	n/a	trigger	0
158.197	0.5	158197	untrained	32679	88	memtrain/o_458_1.jpg	photodiode	1
158.948	0.5	158948	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
159.849	0.5	159849	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
160.8	0.5	160800	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
161.55	0.5	161550	catch	32671	n/a	catch_padded.jpg	photodiode	0
161.987	0.0	161987	response	6	n/a	n/a	trigger	0
163.552	0.5	163552	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
164.453	0.5	164453	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
165.353	0.5	165353	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
166.104	0.5	166104	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
166.955	0.5	166955	catch	32671	n/a	catch_padded.jpg	photodiode	0
167.333	0.0	167333	response	6	n/a	n/a	trigger	0
168.906	0.5	168906	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
169.757	0.5	169757	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
170.508	0.5	170508	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
171.258	0.5	171258	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
172.109	0.5	172109	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
172.86	0.5	172860	catch	32671	n/a	catch_padded.jpg	photodiode	0
173.225	0.0	173225	response	6	n/a	n/a	trigger	0
174.862	0.5	174862	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
175.804	0.5	175804	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
176.755	0.5	176755	untrained	32707	60	memtrain/o_228_2.jpg	photodiode	1
177.705	0.5	177705	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
178.556	0.5	178556	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
179.357	0.5	179357	catch	32671	n/a	catch_padded.jpg	photodiode	0
179.74	0.0	179740	response	6	n/a	n/a	trigger	0
181.459	0.5	181459	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
182.309	0.5	182309	trained	32750	17	memtrain/o_232_1.jpg	photodiode	1
