onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
34.847	0.0	34847	response	9	n/a	n/a	trigger	0
34.859	0.0	34859	block_onset	101	n/a	n/a	trigger	0
36.914	0.5	36914	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
37.865	0.5	37865	untrained	32697	70	memtrain/o_471_2.jpg	photodiode	1
38.716	0.5	38716	trained	32764	3	memtrain/o_040_2.jpg	photodiode	1
39.616	0.5	39616	untrained	32708	59	memtrain/o_201_2.jpg	photodiode	1
40.467	0.5	40467	catch	32671	n/a	catch_padded.jpg	photodiode	0
40.819	0.0	40819	response	9	n/a	n/a	trigger	0
42.369	0.5	42369	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
43.22	0.5	43220	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
43.97	0.5	43970	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
44.812	0.5	44812	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
45.722	0.5	45722	trained	32728	39	memtrain/o_606_1.jpg	photodiode	1
46.472	0.5	46472	catch	32671	n/a	catch_padded.jpg	photodiode	0
46.769	0.0	46769	response	9	n/a	n/a	trigger	0
48.424	0.5	48424	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
49.166	0.5	49166	trained	32720	47	memtrain/so_147_2.jpg	photodiode	1
50.017	0.5	50017	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
50.968	0.5	50968	trained	32723	44	memtrain/so_045_1.jpg	photodiode	1
51.868	0.5	51868	trained	32721	46	memtrain/so_113_1.jpg	photodiode	1
52.669	0.5	52669	catch	32671	n/a	catch_padded.jpg	photodiode	0
52.976	0.0	52976	response	9	n/a	n/a	trigger	0
54.671	0.5	54671	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
55.471	0.5	55471	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
56.372	0.5	56372	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
57.323	0.5	57323	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
58.174	0.5	58174	untrained	32707	60	memtrain/o_228_2.jpg	photodiode	1
59.125	0.5	59125	catch	32671	n/a	catch_padded.jpg	photodiode	0
59.401	0.0	59401	response	9	n/a	n/a	trigger	0
61.126	0.5	61126	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
61.877	0.5	61877	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
62.627	0.5	62627	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
63.528	0.5	63528	trained	32746	21	memtrain/o_319_1.jpg	photodiode	1
64.329	0.5	64329	catch	32671	n/a	catch_padded.jpg	photodiode	0
64.721	0.0	64721	response	9	n/a	n/a	trigger	0
66.231	0.5	66231	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
67.181	0.5	67181	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
68.132	0.5	68132	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
68.883	0.5	68883	catch	32671	n/a	catch_padded.jpg	photodiode	0
69.265	0.0	69265	response	9	n/a	n/a	trigger	0
70.784	0.5	70784	trained	32766	1	memtrain/o_015_1.jpg	photodiode	1
71.635	0.5	71635	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
72.386	0.5	72386	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
73.186	0.5	73186	catch	32671	n/a	catch_padded.jpg	photodiode	0
73.552	0.0	73552	response	9	n/a	n/a	trigger	0
75.138	0.5	75138	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
75.889	0.5	75889	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
76.739	0.5	76739	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
77.482	0.5	77482	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
78.383	0.5	78383	catch	32671	n/a	catch_padded.jpg	photodiode	0
78.641	0.0	78641	response	9	n/a	n/a	trigger	0
80.292	0.5	80292	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
81.135	0.5	81135	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
82.036	0.5	82036	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
82.987	0.5	82987	trained	32767	0	memtrain/o_006_1.jpg	photodiode	1
83.887	0.5	83887	catch	32671	n/a	catch_padded.jpg	photodiode	0
84.171	0.0	84171	response	9	n/a	n/a	trigger	0
