onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
21.482	0.0	21482	response	6	n/a	n/a	trigger	0
21.487	0.0	21487	block_onset	101	n/a	n/a	trigger	0
23.543	0.5	23543	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
24.293	0.5	24293	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
25.194	0.5	25194	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
26.095	0.5	26095	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
26.995	0.5	26995	trained	32740	27	memtrain/o_379_2.jpg	photodiode	1
27.746	0.5	27746	catch	32671	n/a	catch_padded.jpg	photodiode	0
28.396	0.0	28396	response	6	n/a	n/a	trigger	0
29.806	0.5	29806	trained	32751	16	memtrain/o_199_2.jpg	photodiode	1
30.599	0.5	30599	trained	32722	45	memtrain/so_090_2.jpg	photodiode	1
31.499	0.5	31499	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
32.35	0.5	32350	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
33.151	0.5	33151	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
33.951	0.5	33951	catch	32671	n/a	catch_padded.jpg	photodiode	0
34.291	0.0	34291	response	6	n/a	n/a	trigger	0
35.853	0.5	35853	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
36.704	0.5	36704	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
37.604	0.5	37604	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
38.505	0.5	38505	catch	32671	n/a	catch_padded.jpg	photodiode	0
38.848	0.0	38848	response	6	n/a	n/a	trigger	0
40.607	0.5	40607	trained	32750	17	memtrain/o_232_1.jpg	photodiode	1
41.399	0.5	41399	untrained	32708	59	memtrain/o_201_2.jpg	photodiode	1
42.15	0.5	42150	trained	32766	1	memtrain/o_015_1.jpg	photodiode	1
42.9	0.5	42900	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
43.801	0.5	43801	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
44.552	0.5	44552	catch	32671	n/a	catch_padded.jpg	photodiode	0
44.915	0.0	44915	response	6	n/a	n/a	trigger	0
46.453	0.5	46453	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
47.404	0.5	47404	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
48.205	0.5	48205	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
49.106	0.5	49106	trained	32730	37	memtrain/o_597_1.jpg	photodiode	1
49.956	0.5	49956	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
50.857	0.5	50857	catch	32671	n/a	catch_padded.jpg	photodiode	0
51.184	0.0	51184	response	6	n/a	n/a	trigger	0
