onset	duration	sample	trial_type	value	object_id	stimulus_id	onset_source	analysis_include
24.214	0.0	24214	response	6	n/a	n/a	trigger	0
24.22	0.0	24220	block_onset	101	n/a	n/a	trigger	0
26.275	0.5	26275	trained	32740	27	memtrain/o_379_2.jpg	photodiode	1
27.176	0.5	27176	trained	32754	13	memtrain/o_136_1.jpg	photodiode	1
27.977	0.5	27977	trained	32760	7	memtrain/o_091_2.jpg	photodiode	1
28.777	0.5	28777	untrained	32676	91	memtrain/o_605_1.jpg	photodiode	1
29.678	0.5	29678	untrained	32672	95	memtrain/so_125_1.jpg	photodiode	1
30.629	0.5	30629	catch	32671	n/a	catch_padded.jpg	photodiode	0
31.048	0.0	31048	response	6	n/a	n/a	trigger	0
32.581	0.5	32581	untrained	32719	48	memtrain/o_019_2.jpg	photodiode	1
33.381	0.5	33381	untrained	32712	55	memtrain/o_153_2.jpg	photodiode	1
34.332	0.5	34332	trained	32761	6	memtrain/o_076_1.jpg	photodiode	1
35.233	0.5	35233	catch	32671	n/a	catch_padded.jpg	photodiode	0
35.671	0.0	35671	response	6	n/a	n/a	trigger	0
37.134	0.5	37134	untrained	32714	53	memtrain/o_142_2.jpg	photodiode	1
37.877	0.5	37877	untrained	32702	65	memtrain/o_337_2.jpg	photodiode	1
38.786	0.5	38786	trained	32743	24	memtrain/o_357_1.jpg	photodiode	1
39.678	0.5	39678	trained	32756	11	memtrain/o_117_2.jpg	photodiode	1
40.637	0.5	40637	catch	32671	n/a	catch_padded.jpg	photodiode	0
40.981	0.0	40981	response	6	n/a	n/a	trigger	0
42.731	0.5	42731	untrained	32691	76	memtrain/o_570_1.jpg	photodiode	1
43.631	0.5	43631	untrained	32685	82	memtrain/o_656_1.jpg	photodiode	1
44.432	0.5	44432	untrained	32673	94	memtrain/so_067_1.jpg	photodiode	1
45.233	0.5	45233	trained	32753	14	memtrain/o_174_1.jpg	photodiode	1
46.033	0.5	46033	catch	32671	n/a	catch_padded.jpg	photodiode	0
46.432	0.0	46432	response	6	n/a	n/a	trigger	0
47.935	0.5	47935	trained	32745	22	memtrain/o_321_1.jpg	photodiode	1
48.686	0.5	48686	trained	32763	4	memtrain/o_042_1.jpg	photodiode	1
49.587	0.5	49587	trained	32741	26	memtrain/o_376_1.jpg	photodiode	1
50.337	0.5	50337	trained	32738	29	memtrain/o_416_1.jpg	photodiode	1
51.188	0.5	51188	catch	32671	n/a	catch_padded.jpg	photodiode	0
51.575	0.0	51575	response	6	n/a	n/a	trigger	0
53.089	0.5	53089	untrained	32706	61	memtrain/o_298_2.jpg	photodiode	1
53.84	0.5	53840	untrained	32687	80	memtrain/o_613_1.jpg	photodiode	1
54.691	0.5	54691	trained	32737	30	memtrain/o_437_2.jpg	photodiode	1
55.592	0.5	55592	catch	32671	n/a	catch_padded.jpg	photodiode	0
55.891	0.0	55891	response	6	n/a	n/a	trigger	0
57.693	0.5	57693	untrained	32679	88	memtrain/o_458_1.jpg	photodiode	1
58.644	0.5	58644	untrained	32718	49	memtrain/o_054_2.jpg	photodiode	1
59.595	0.5	59595	untrained	32678	89	memtrain/o_469_1.jpg	photodiode	1
60.346	0.5	60346	trained	32757	10	memtrain/o_111_2.jpg	photodiode	1
61.296	0.5	61296	untrained	32681	86	memtrain/o_288_1.jpg	photodiode	1
62.197	0.5	62197	catch	32671	n/a	catch_padded.jpg	photodiode	0
62.534	0.0	62534	response	6	n/a	n/a	trigger	0
64.149	0.5	64149	trained	32742	25	memtrain/o_358_2.jpg	photodiode	1
65.05	0.5	65050	untrained	32692	75	memtrain/o_564_1.jpg	photodiode	1
65.8	0.5	65800	untrained	32696	71	memtrain/o_483_1.jpg	photodiode	1
66.701	0.5	66701	trained	32727	40	memtrain/o_648_2.jpg	photodiode	1
67.552	0.5	67552	untrained	32705	62	memtrain/o_304_1.jpg	photodiode	1
68.444	0.5	68444	catch	32671	n/a	catch_padded.jpg	photodiode	0
68.787	0.0	68787	response	6	n/a	n/a	trigger	0
70.496	0.5	70496	trained	32735	32	memtrain/o_485_2.jpg	photodiode	1
71.397	0.5	71397	trained	32747	20	memtrain/o_290_1.jpg	photodiode	1
72.348	0.5	72348	untrained	32700	67	memtrain/o_378_1.jpg	photodiode	1
73.298	0.5	73298	trained	32734	33	memtrain/o_536_1.jpg	photodiode	1
74.049	0.5	74049	catch	32671	n/a	catch_padded.jpg	photodiode	0
74.401	0.0	74401	response	6	n/a	n/a	trigger	0
75.951	0.5	75951	untrained	32674	93	memtrain/so_035_1.jpg	photodiode	1
76.901	0.5	76901	trained	32755	12	memtrain/o_127_2.jpg	photodiode	1
77.702	0.5	77702	untrained	32701	66	memtrain/o_342_2.jpg	photodiode	1
78.553	0.5	78553	trained	32731	36	memtrain/o_583_1.jpg	photodiode	1
79.354	0.5	79354	untrained	32716	51	memtrain/o_103_2.jpg	photodiode	1
80.254	0.5	80254	catch	32671	n/a	catch_padded.jpg	photodiode	0
80.587	0.0	80587	response	6	n/a	n/a	trigger	0
82.206	0.5	82206	trained	32748	19	memtrain/o_284_2.jpg	photodiode	1
83.007	0.5	83007	trained	32744	23	memtrain/o_338_2.jpg	photodiode	1
83.957	0.5	83957	trained	32720	47	memtrain/so_147_2.jpg	photodiode	1
84.758	0.5	84758	catch	32671	n/a	catch_padded.jpg	photodiode	0
85.181	0.0	85181	response	6	n/a	n/a	trigger	0
86.86	0.5	86860	untrained	32713	54	memtrain/o_145_1.jpg	photodiode	1
87.611	0.5	87611	untrained	32707	60	memtrain/o_228_2.jpg	photodiode	1
88.411	0.5	88411	untrained	32697	70	memtrain/o_471_2.jpg	photodiode	1
89.212	0.5	89212	catch	32671	n/a	catch_padded.jpg	photodiode	0
89.622	0.0	89622	response	6	n/a	n/a	trigger	0
91.113	0.5	91113	untrained	32677	90	memtrain/o_580_1.jpg	photodiode	1
91.964	0.5	91964	trained	32736	31	memtrain/o_465_2.jpg	photodiode	1
92.865	0.5	92865	trained	32724	43	memtrain/so_043_2.jpg	photodiode	1
93.816	0.5	93816	trained	32759	8	memtrain/o_094_1.jpg	photodiode	1
94.566	0.5	94566	untrained	32680	87	memtrain/o_365_1.jpg	photodiode	1
95.467	0.5	95467	catch	32671	n/a	catch_padded.jpg	photodiode	0
95.788	0.0	95788	response	6	n/a	n/a	trigger	0
97.369	0.5	97369	trained	32751	16	memtrain/o_199_2.jpg	photodiode	1
98.311	0.5	98311	untrained	32698	69	memtrain/o_464_2.jpg	photodiode	1
99.062	0.5	99062	untrained	32689	78	memtrain/o_599_1.jpg	photodiode	1
100.013	0.5	100013	untrained	32699	68	memtrain/o_393_1.jpg	photodiode	1
100.963	0.5	100963	catch	32671	n/a	catch_padded.jpg	photodiode	0
101.427	0.0	101427	response	6	n/a	n/a	trigger	0
102.965	0.5	102965	untrained	32715	52	memtrain/o_141_1.jpg	photodiode	1
103.866	0.5	103866	untrained	32704	63	memtrain/o_310_2.jpg	photodiode	1
104.817	0.5	104817	untrained	32695	72	memtrain/o_490_1.jpg	photodiode	1
105.676	0.5	105676	trained	32766	1	memtrain/o_015_1.jpg	photodiode	1
106.468	0.5	106468	catch	32671	n/a	catch_padded.jpg	photodiode	0
106.833	0.0	106833	response	6	n/a	n/a	trigger	0
108.57	0.5	108570	trained	32752	15	memtrain/o_195_1.jpg	photodiode	1
109.371	0.5	109371	trained	32729	38	memtrain/o_603_1.jpg	photodiode	1
110.221	0.5	110221	trained	32732	35	memtrain/o_561_2.jpg	photodiode	1
111.172	0.5	111172	catch	32671	n/a	catch_padded.jpg	photodiode	0
111.58	0.0	111580	response	6	n/a	n/a	trigger	0
113.182	0.5	113182	trained	32733	34	memtrain/o_558_2.jpg	photodiode	1
114.075	0.5	114075	untrained	32693	74	memtrain/o_550_1.jpg	photodiode	1
115.025	0.5	115025	untrained	32711	56	memtrain/o_163_2.jpg	photodiode	1
115.776	0.5	115776	catch	32671	n/a	catch_padded.jpg	photodiode	0
116.173	0.0	116173	response	6	n/a	n/a	trigger	0
117.678	0.5	117678	trained	32758	9	memtrain/o_101_2.jpg	photodiode	1
118.628	0.5	118628	trained	32765	2	memtrain/o_035_1.jpg	photodiode	1
119.479	0.5	119479	untrained	32683	84	memtrain/so_117_2.jpg	photodiode	1
120.38	0.5	120380	untrained	32703	64	memtrain/o_334_2.jpg	photodiode	1
121.181	0.5	121181	catch	32671	n/a	catch_padded.jpg	photodiode	0
121.534	0.0	121534	response	6	n/a	n/a	trigger	0
123.082	0.5	123082	untrained	32690	77	memtrain/o_574_2.jpg	photodiode	1
123.983	0.5	123983	trained	32750	17	memtrain/o_232_1.jpg	photodiode	1
124.784	0.5	124784	trained	32739	28	memtrain/o_397_1.jpg	photodiode	1
125.634	0.5	125634	trained	32762	5	memtrain/o_067_1.jpg	photodiode	1
126.485	0.5	126485	untrained	32684	83	memtrain/so_105_1.jpg	photodiode	1
127.428	0.5	127428	catch	32671	n/a	catch_padded.jpg	photodiode	0
127.775	0.0	127775	response	6	n/a	n/a	trigger	0
129.538	0.5	129538	trained	32721	46	memtrain/so_113_1.jpg	photodiode	1
130.38	0.5	130380	untrained	32694	73	memtrain/o_519_2.jpg	photodiode	1
131.281	0.5	131281	untrained	32675	92	memtrain/so_033_1.jpg	photodiode	1
132.082	0.5	132082	trained	32749	18	memtrain/o_264_2.jpg	photodiode	1
133.032	0.5	133032	untrained	32717	50	memtrain/o_057_2.jpg	photodiode	1
133.883	0.5	133883	catch	32671	n/a	catch_padded.jpg	photodiode	0
134.264	0.0	134264	response	6	n/a	n/a	trigger	0
135.785	0.5	135785	untrained	32709	58	memtrain/o_192_1.jpg	photodiode	1
136.585	0.5	136585	trained	32764	3	memtrain/o_040_2.jpg	photodiode	1
137.536	0.5	137536	untrained	32686	81	memtrain/o_655_2.jpg	photodiode	1
138.487	0.5	138487	untrained	32682	85	memtrain/o_218_1.jpg	photodiode	1
